3.1	गठबंधन	NN	<fs af='गठबंधन,n,m,sg,3,o,0,0' name='गठबंधन' posn='70'>
3.2	के	PSP	<fs af='का,psp,m,pl,,o,,' name='के' posn='80'>
	))
4	((	NP	<fs name='NP4' drel='r6:NP5'>
4.1	नेताओं	NN	<fs af='नेता,n,m,pl,3,o,0,0' name='नेताओं' posn='90'>
4.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='100'>
	))
5	((	NP	<fs name='NP5' drel='k7t:VGF'>
5.1	बैठक	NN	<fs af='बैठक,n,f,sg,3,o,0,0' name='बैठक' posn='110'>
5.2	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='120'>
5.3	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' name='बाद' posn='130'>
	))
6	((	NP	<fs name='NP6' drel='k4:VGF'>
6.1	पत्रकारों	NN	<fs af='पत्रकार,n,m,pl,3,o,0,0' name='पत्रकारों' posn='140'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='150'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	बताया	VM	<fs af='बता,v,m,sg,3,,या,yA' name='बताया' posn='160'>
	))
8	((	CCP	<fs name='CCP' drel='k2:VGF'>
8.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='170'>
	))
9	((	NP	<fs name='NP7' drel='r6:NP8'>
9.1	तमिलनाडु	NNP	<fs af='तमिलनाडु,n,m,sg,3,o,0,0' name='तमिलनाडु' posn='180'>
9.2	के	PSP	<fs af='का,psp,m,pl,,o,,' name='के3' posn='190'>
	))
10	((	NP	<fs name='NP8' drel='k4a:VGF2'>
10.1	किसानों	NN	<fs af='किसान,n,m,pl,3,o,0,0' name='किसानों' posn='200'>
10.2	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='210'>
	))
11	((	NP	<fs name='NP9' drel='k7t:VGF2'>
11.1	समय	NN	<fs af='समय,n,m,sg,3,o,0,0' name='समय' posn='220'>
11.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='230'>
	))
12	((	NP	<fs name='NP10' drel='k1:VGF2'>
12.1	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0' name='पानी' posn='240'>
	))
13	((	JJP	<fs name='JJP' drel='pof:VGF2'>
13.1	हासिल	JJ	<fs af='हासिल,adj,any,any,,,,' name='हासिल' posn='250'>
	))
14	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
14.1	हो	VM	<fs af='हो,v,any,any,any,,0,0' name='हो' posn='260'>
	))
15	((	NP	<fs name='NP11' drel='r6:NP12'>
15.1	इसके	PRP	<fs af='यह,pn,any,sg,3,o,का,kA' name='इसके' posn='270'>
	))
16	((	NP	<fs name='NP12' drel='k7a:VGF3'>
16.1	पहले	QO	<fs af='पहला,num,m,sg,,o,,' name='पहले' posn='280'>
16.2	प्रयास	NN	<fs af='प्रयास,n,m,sg,3,o,0,0' name='प्रयास' posn='290'>
16.3	के	PSP	<fs af='के,psp,,,,,,' name='के4' posn='300'>
16.4	तहत	PSP	<fs af='तहत,psp,,,,,,' name='तहत' posn='310'>
	))
17	((	NP	<fs name='NP13' drel='nmod:NP14'>
17.1	पूर्व	JJ	<fs af='पूर्व,adj,any,any,,o,,' name='पूर्व' posn='320'>
17.2	मंत्री	NN	<fs af='मंत्री,n,m,sg,3,o,0,0' name='मंत्री' posn='330'>
	))
18	((	NP	<fs name='NP14' drel='k2:VGF3'>
18.1	दुरई	NNPC	<fs af='दुरई,n,m,sg,3,d,0,0' name='दुरई' posn='340'>
18.2	मुरुगन	NNP	<fs af='मुरुगन,n,m,sg,3,o,0,0' name='मुरुगन' posn='350'>
18.3	को	PSP	<fs af='को,psp,,,,,,' name='को3' posn='360'>
	))
19	((	NP	<fs name='NP15' drel='k2p:VGF3'>
19.1	बंगलोर	NNP	<fs af='बंगलोर,n,m,sg,3,d,0,0' name='बंगलोर' posn='370'>
	))
20	((	VGF	<fs voicetype='passive' name='VGF3' stype='declarative' drel='vmod:VGF2'>
20.1	भेजा	VM	<fs af='भेज,v,m,sg,3,,या,yA' name='भेजा' posn='380'>
20.2	जा	VAUX	<fs af='जा,v,any,any,3,,0,0' name='जा' posn='390'>
20.3	रहा	VAUX	<fs af='रह,v,m,sg,3,,या,yA' name='रहा' posn='400'>
20.4	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='410'>
	))
21	((	BLK	<fs name='BLK' drel='rsym:VGF'>
21.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='420'>
	))
</Sentence>

<Sentence id='9'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	जल	NNC	<fs af='जल,n,m,sg,3,d,0,0' name='जल' posn='10'>
1.2	बंटवारे	NN	<fs af='बंटवारा,n,m,sg,3,o,0,0' name='बंटवारे' posn='20'>
1.3	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k2:VGNN'>
2.1	फैसला	NN	<fs af='फैसला,n,m,sg,3,d,0,0' name='फैसला' posn='40'>
	))
3	((	JJP	<fs name='JJP' drel='pof:VGNN'>
3.1	लागू	JJ	<fs af='लागू,adj,any,any,,,,' name='लागू' posn='50'>
	))
4	((	VGNN	<fs name='VGNN' drel='rt:VGF'>
4.1	कराने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='कराने' posn='60'>
4.2	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='70'>
4.3	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='80'>
	))
5	((	NP	<fs name='NP3' drel='pof:VGNN2'>
5.1	दबाव	NN	<fs af='दबाव,n,m,sg,3,d,0,0' name='दबाव' posn='90'>
	))
6	((	VGNN	<fs name='VGNN2' drel='r6:NP4'>
6.1	बनाने	VM	<fs af='बन,v,any,any,any,o,ना,nA' name='बनाने' posn='100'>
6.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के2' posn='110'>
	))
7	((	NP	<fs name='NP4' drel='k7:VGF'>
7.1	सवाल	NN	<fs af='सवाल,n,m,sg,3,o,0,0' name='सवाल' posn='120'>
7.2	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='130'>
	))
8	((	NP	<fs name='NP5' drel='k1:VGF'>
8.1	करुणानिधि	NNP	<fs af='करुणानिधि,n,m,sg,3,o,0,0' name='करुणानिधि' posn='140'>
8.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='150'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
9.1	कहा	VM	<fs af='कह,v,m,sg,any,,या,yA' name='कहा' posn='160'>
	))
10	((	CCP	<fs name='CCP' drel='k2:VGF'>
10.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='170'>
	))
11	((	NP	<fs name='NP6' drel='k2:VGNN3'>
11.1	मामले	NN	<fs af='मामला,n,m,sg,3,o,0,0' name='मामले' posn='180'>
11.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='190'>
	))
12	((	JJP	<fs name='JJP2' drel='pof:VGNN3'>
12.1	जटिल	JJ	<fs af='जटिल,adj,any,any,,,,' name='जटिल' posn='200'>
	))
13	((	VGNN	<fs name='VGNN3' drel='vmod:VGF2'>
13.1	बनाने	VM	<fs af='बन,v,any,any,any,o,ना,nA' name='बनाने2' posn='210'>
13.2	से	PSP	<fs af=''से,,,,,,,' name='से' posn='220'>
	))
14	((	VGF	<fs voicetype='passive' name='VGF2' stype='declarative' drel='ccof:CCP'>
14.1	बचा	VM	<fs af='बच,v,m,sg,3,,या,yA' name='बचा' posn='230'>
14.2	जाना	VAUX	<fs af='जा,v,m,sg,3,,ना,nA' name='जाना' posn='240'>
14.3	चाहिए	VAUX	<fs af='चाहिए,v,any,any,any,,0,0' name='चाहिए' posn='250'>
	))
15	((	BLK	<fs name='BLK' drel='rsym:VGF'>
15.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='260'>
	))
</Sentence>

<Sentence id='10'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	हमारी	PRP	<fs af='हम,pn,f,sg,1,o,का,kA' name='हमारी' posn='10'>
	))
2	((	JJP	<fs name='JJP' drel='ccof:CCP'>
2.1	पहली	QO	<fs af='पहला,num,f,sg,,d,,' name='पहली' posn='20'>
	))
3	((	CCP	<fs name='CCP' drel='nmod:NP2'>
3.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='30'>
	))
4	((	JJP	<fs name='JJP2' drel='ccof:CCP'>
4.1	तात्कालिक	JJ	<fs af='तात्कालिक,adj,any,any,,d,,' name='तात्कालिक' posn='40'>
	))
5	((	NP	<fs name='NP2' drel='k1:VGF'>
5.1	प्राथमिकता	NN	<fs af='प्राथमिकता,n,f,sg,3,d,0,0' name='प्राथमिकता' posn='50'>
	))
6	((	NP	<fs name='NP3' drel='k4:VGF'>
6.1	जरूरतमंद	JJ	<fs af='जरूरतमंद,adj,any,any,,o,,' name='जरूरतमंद' posn='60'>
6.2	किसानों	NN	<fs af='किसान,n,m,pl,3,o,0,0' name='किसानों' posn='70'>
6.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='80'>
	))
7	((	NP	<fs name='NP4' drel='k2:VGF'>
7.1	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0' name='पानी' posn='90'>
	))
8	((	JJP	<fs name='JJP3' drel='pof:VGF'>
8.1	मुहैया	JJ	<fs af='मुहैया,adj,any,any,,,,' name='मुहैया' posn='100'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
9.1	कराना	VM	<fs af='करा,v,m,sg,3,,ना,nA' name='कराना' posn='110'>
9.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hai' name='है' posn='120'>
	))
10	((	BLK	<fs name='BLK' drel='rsym:VGF'>
10.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='130'>
	))
</Sentence>

<Sentence id='11'>
1	((	NP	<fs name='NP' drel='k4:VGF'>
1.1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,o,0,0' name='प्रधानमंत्री' posn='10'>
1.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGF'>
2.1	जयललिता	NNP	<fs af='जयललिता,n,f,sg,3,o,0,0' name='जयललिता' posn='30'>
2.2	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='40'>
2.3	बारे	PSP	<fs af='बारे,psp,,,,,,' name='बारे' posn='50'>
2.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
3	((	VGNN	<fs name='VGNN' drel='k7:VGF'>
3.1	पूछे	VM	<fs af='पूछ,v,m,sg,any,,या,yA' name='पूछे' posn='70'>
3.2	जाने	VAUX	<fs af='जा,v,any,any,any,o,ना,nA' name='जाने' posn='80'>
3.3	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='90'>
	))
4	((	NP	<fs name='NP3' drel='k1:VGF'>
4.1	उन्होंने	PRP	<fs af='वह,pn,m,sg,3h,o,ने,ne' name='उन्होंने' posn='100'>
	))
5	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
5.1	कहा	VM	<fs af='कह,v,m,sg,3,,या,yA' name='कहा' posn='110'>
	))
6	((	CCP	<fs name='CCP' drel='k2:VGF'>
6.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='120'>
	))
7	((	CCP	<fs name='CCP2' drel='vmod:VGF3'>
7.1	यदि	CC	<fs af='यदि,avy,,,,,,' name='यदि' posn='130'>
	))
8	((	NP	<fs name='NP4' drel='k3:VGF2'>
8.1	इससे	PRP	<fs af='यह,pn,any,sg,3,o,से,se' name='इससे' posn='140'>
	))
9	((	NP	<fs name='NP5' drel='r6:NP6'>
9.1	हमारी	PRP	<fs af='हम,pn,f,sg,1,o,का,kA' name='हमारी' posn='150'>
	))
10	((	NP	<fs name='NP6' drel='k4:VGF2'>
10.1	मुहिम	NN	<fs af='मुहिम,n,f,sg,3,o,0,0' name='मुहिम' posn='160'>
10.2	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='170'>
	))
11	((	NP	<fs name='NP7' drel='k1:VGF2'>
11.1	बल	NN	<fs af='बल,n,m,sg,3,d,0,0' name='बल' posn='180'>
	))
12	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP2'>
12.1	मिलता	VM	<fs af='मिल,v,m,sg,3,,ता,wA' name='मिलता' posn='190'>
12.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='200'>
	))
13	((	CCP	<fs name='CCP3' drel='ccof:CCP'>
13.1	तो	CC	<fs af='तो,avy,,,,,,' name='तो' posn='210'>
	))
14	((	NP	<fs name='NP8' drel='pof:VGF3'>
14.1	स्वागत	NN	<fs af='स्वागत,n,m,sg,3,d,0,0' name='स्वागत' posn='220'>
	))
15	((	VGF	<fs voicetype='active' name='VGF3' stype='declarative' drel='ccof:CCP3'>
15.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है2' posn='230'>
	))
16	((	BLK	<fs name='BLK' drel='rsym:VGF'>
16.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='240'>
	))
</Sentence>

<Sentence id='12'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	तमिलनाडु	NNP	<fs af='तमिलनाडु,n,m,sg,3,o,0,0' name='तमिलनाडु' posn='10'>
1.2	के	PSP	<fs af='को,psp,,,,,,' name='के' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGNF'>
2.1	मेट्टूर	NNP	<fs af='मेट्टूर,n,m,sg,3,o,0,0' name='मेट्टूर' posn='30'>
2.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='40'>
	))
3	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP3'>
3.1	बना	VM	<fs af='बन,v,m,sg,3,,या,yA' name='बना' posn='50'>
	))
4	((	NP	<fs name='NP3' drel='k1:VGF'>
4.1	स्टेनली	NNP	<fs af='स्टेनली,n,m,sg,3,d,0,0' name='स्टेनली' posn='60'>
4.2	जलाशय	NN	<fs af='जलाशय,n,m,sg,3,d,0,0' name='जलाशय' posn='70'>
	))
5	((	NP	<fs name='NP4' drel='k7p:VGF'>
5.1	राज्य	NN	<fs af='राज्य,n,m,sg,3,o,0,0' name='राज्य' posn='80'>
5.2	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='90'>
	))
6	((	NP	<fs name='NP5' drel='r6:NP6'>
6.1	कावेरी	NNP	<fs af='कावेरी,n,f,sg,3,o,0,0' name='कावेरी' posn='100'>
6.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='110'>
	))
7	((	NP	<fs name='NP6' drel='k1s:VGF'>
7.1	मुख्य	JJ	<fs af='मुख्य,adj,any,any,,d,,' name='मुख्य' posn='120'>
7.2	संग्रहण	NNC	<fs af='संग्रहण,n,m,sg,3,d,0,0' name='संग्रहण' posn='130'>
7.3	क्षेत्र	NN	<fs af='क्षेत्र,n,m,sg,3,d,0,0' name='क्षेत्र' posn='140'>
	))
8	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
8.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='150'>
	))
9	((	CCP	<fs name='CCP'>
9.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='160'>
	))
10	((	NP	<fs name='NP7' drel='r6:NP8'>
10.1	पानी	NN	<fs af='पानी,n,m,sg,3,o,0,0' name='पानी' posn='170'>
10.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='180'>
	))
11	((	NP	<fs name='NP8' drel='rh:VGF2'>
11.1	कमी	NN	<fs af='कमी,n,f,sg,3,o,0,0' name='कमी' posn='190'>
11.2	के	PSP	<fs af='के,psp,m,,,o,,' name='के2' posn='200'>
11.3	कारण	PSP	<fs af='कारण,n,m,,,o,,' name='कारण' posn='210'>
	))
12	((	NP	<fs name='NP9' drel='k2:VGF2'>
12.1	इसे	PRP	<fs af='यह,pn,any,sg,3,o,को,ko' name='इसे' posn='220'>
	))
13	((	NP	<fs name='NP10' drel='k7t:VGF2'>
13.1	दो	QC	<fs af='दो,num,any,any,,any,,' name='दो' posn='230'>
13.2	साल	NN	<fs af='साल,n,m,sg,3,o,0,0' name='साल' posn='240'>
13.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='250'>
	))
14	((	JJP	<fs name='JJP' drel='nmod:NP11'>
14.1	निर्धारित	JJ	<fs af='निर्धारित,adj,any,any,,d,,' name='निर्धारित' posn='260'>
	))
15	((	NP	<fs name='NP11' drel='nmod:NP12'>
15.1	तिथि	NN	<fs af='तिथि,n,f,sg,3,d,0,0' name='तिथि' posn='270'>
	))
16	((	NP	<fs name='NP12' drel='k7t:VGF2'>
16.1	१२	NNPC	<fs af='१२,n,any,sg,3,d,0,0' name='१२' posn='280'>
16.2	जून	NNP	<fs af='जून,n,f,sg,3,o,0,0' name='जून' posn='290'>
16.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='300'>
	))
17	((	VGF	<fs voicetype='passive' name='VGF2' stype='declarative' drel='ccof:CCP'>
17.1	नहीं	NEG	<fs af='नहीं,avy,,,,,,' name='नहीं' posn='310'>
17.2	खोला	VM	<fs af='खोल,v,any,any,3,,या,yA' name='खोला' posn='320'>
17.3	जा	VAUX	<fs af='जा,v,any,any,any,,0,0' name='जा' posn='330'>
17.4	सका	VAUX	<fs af='सक,v,m,sg,3,,या,yA' name='सका' posn='340'>
17.5	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है2' posn='350'>
	))
18	((	BLK	<fs name='BLK' drel='rsym:CCP'>
18.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='360'>
	))
</Sentence>

<Sentence id='13'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	कर्नाटक	NNP	<fs af='कर्नाटक,n,m,sg,3,o,0,0' name='कर्नाटक' posn='10'>
1.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k2:VGNN'>
2.1	पानी	NN	<fs af='पानी,n,m,sg,3,d,0,0' name='पानी' posn='30'>
	))
3	((	VGNN	<fs name='VGNN' drel='rh:VGF'>
3.1	न	NEG	<fs af='न,avy,,,,,,' name='न' posn='40'>
3.2	छोड़ने	VM	<fs af='छोड़,v,any,any,any,o,ना,nA' name='छोड़ने' posn='50'>
3.3	की	PSP	<fs af='का,psp,f,,,o,,' name='की' posn='60'>
3.4	वजह	PSP	<fs af='वजह,n,f,,,o,,' name='वजह' posn='70'>
3.5	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='80'>
	))
4	((	NP	<fs name='NP3' drel='k7p:VGF'>
4.1	जलाशय	NN	<fs af='जलाशय,n,m,sg,3,o,0,0' name='जलाशय' posn='90'>
4.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='100'>
	))
5	((	NP	<fs name='NP4' drel='r6:NP5'>
5.1	इसकी	PRP	<fs af='यह,pn,f,sg,3,o,का,kA' name='इसकी' posn='110'>
	))
6	((	NP	<fs name='NP5' drel='k1:VGF'>
6.1	कमी	NN	<fs af='कमी,n,f,sg,3,d,0,0' name='कमी' posn='120'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='130'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='140'>
	))
</Sentence>

</text>
</tb>
</body>
</document>
